sentence,vigilance_hr,target_hr,fpr,acc,max_mem,mean_mem
"Rick, I want to test this.",,0.4230769230769231,0.03225806451612903,0.7192982456140351,0.8127615032398662,0.7647598449456889
Right in the nick of time!,,0.6153846153846154,0.023255813953488372,0.8048780487804879,0.8100858018122106,0.7651402597353337
"Robert Boochever, Juneau, Alaska, for appellees.",,0.6944444444444444,0.10526315789473684,0.7972972972972973,0.8427287461413399,0.810540509968483
"Ross Perot, Texas billionaire, corporate gadfly.",,0.8333333333333334,0.02702702702702703,0.9104477611940298,0.875734943333148,0.8355063334462304
"Roulette, craps or blackjack, your choice.",,0.8214285714285714,0.03571428571428571,0.8928571428571429,0.8447557577083192,0.7899525010212433
Run his hands through her hair?,,0.6896551724137931,0.0,0.8524590163934426,0.8004205532281672,0.7634847525125689
Running to the helm Sander smiles.,,0.5675675675675675,0.0,0.7922077922077922,0.8293279235143873,0.7600636887263134
SAGE Mobile 8.0 is available now.,,0.8888888888888888,0.03225806451612903,0.9310344827586207,0.8296106843413896,0.7869019321875789
Saavik: Where is the Reliant crew?,,0.6333333333333333,0.10344827586206896,0.7627118644067796,0.8644188081172707,0.764902977183057
Sage yelled from the other side.,,0.5,0.05714285714285714,0.7627118644067796,0.8296106843413896,0.7866507085760636
Sam's knees threatened to give out.,,0.7878787878787878,0.0,0.8955223880597015,0.7621027107484565,0.7343618188281555
San Diego Hysterical Society home page.,,0.8125,0.05714285714285714,0.8805970149253731,0.829324827589428,0.7982866377901964
"San Diego, for Jay Leno - hello.",,0.9166666666666666,0.0,0.9629629629629629,0.8649561034729645,0.8190332571265201
Sarila made these from magical elements.,,0.5333333333333333,0.0,0.78125,0.8259678914645824,0.7626864151339394
Say goodbye to off white icing!,,0.8461538461538461,0.0,0.9285714285714286,0.839683729478667,0.7851529466761628
"Say, a Tuscan hillside in June?",,0.6470588235294118,0.047619047619047616,0.8157894736842105,0.8729465393541627,0.8021948875144845
Scarlet wrenched her lips from his.,,0.7575757575757576,0.05,0.863013698630137,0.846399893349575,0.7867699709124757
"Scott cried, pursing his pink lips.",,0.7692307692307693,0.0,0.8909090909090909,0.8445149871954251,0.7914779846645553
Seat Thomas was out on patrol.,,0.5862068965517241,0.06060606060606061,0.7741935483870968,0.791337371877715,0.7634511091386771
Second in the Genevieve Lenard Series.,,0.76,0.09090909090909091,0.8448275862068966,0.8207593660499772,0.7851860738087995
Seeking a nanny in Manhattan NY?,,0.875,0.0,0.9375,0.8539949050922484,0.802068459931352
Select the best suitable company offering.,,0.44,0.037037037037037035,0.7115384615384616,0.775658511005655,0.7407731007496936
"September 26, 2016 in Market Commentary.",,0.6428571428571429,0.022222222222222223,0.8160919540229885,0.9147902828688445,0.8398387752308419
September is childhood cancer awareness month.,,0.7027027027027027,0.02631578947368421,0.84,0.8745418198242533,0.7935824239799493
Serve warm with some salted butter.,,0.8529411764705882,0.07692307692307693,0.8904109589041096,0.8295215332671159,0.7567725041398713
Served with Asian basil and lime.,,0.8205128205128205,0.09302325581395349,0.8658536585365854,0.8564512267185788,0.8002870180409997
Seth Doane now reports from Kabul.,,0.6785714285714286,0.06666666666666667,0.8103448275862069,0.848679965708034,0.8149691136328158
"Seth Doane, thank you so much.",,0.8409090909090909,0.23255813953488372,0.8045977011494253,0.8486799657080338,0.7805722859005804
Seth Lucio picked up the win.,,0.6428571428571429,0.12903225806451613,0.7627118644067796,0.8463179553198716,0.7838897428268222
Seth didn't even bother chasing Derek.,,0.6097560975609756,0.0,0.8072289156626506,0.8463179553198718,0.7857589470831629
Seth hefted a coarse brown sack.,,0.43902439024390244,0.0,0.7228915662650602,0.8463179553198718,0.7888387029112783
Seth leaned in closer to Jay.,,0.6785714285714286,0.06451612903225806,0.8135593220338984,0.8463179553198716,0.7808614756156925
"Seth looked around, then at Kele.",,0.696969696969697,0.05128205128205128,0.8333333333333334,0.8667453599792226,0.7962117416367066
Seth wouldn't stop saying her name.,,0.5882352941176471,0.05128205128205128,0.7808219178082192,0.8463179553198716,0.7813659587603424
Shaklee is based in San Francisco.,,0.7333333333333333,0.08571428571428572,0.8307692307692308,0.8376950887117801,0.7960975449740851
Shampoo for little abundant natural hair.,,0.8,0.0,0.9090909090909091,0.8512542694986976,0.7821962778573823
"Sharon Stone, good to see you.",,0.8378378378378378,0.024390243902439025,0.9102564102564102,0.8134878760117604,0.7592423061645929
"Sharon, that sure doesn't sound fair.",,0.625,0.0,0.8125,0.8134878760117604,0.7591222553259321
"Shaw, can you identify this man?",,0.6896551724137931,0.06666666666666667,0.8135593220338984,0.828262699792271,0.7616699846657773
"She's at again, that naughty Madonna.",,0.8260869565217391,0.03571428571428571,0.9019607843137255,0.8641953866639491,0.8021603760907218
She's kind of afraid of people.,,0.6578947368421053,0.023809523809523808,0.825,0.7886634845997093,0.7354552845348277
She's played attractively by Lynn Redgrave.,,0.8,0.0,0.9107142857142857,0.8584846961569198,0.786848844409849
Sheila MacVicar in London this morning.,,0.6666666666666666,0.05128205128205128,0.8194444444444444,0.8196546329100145,0.8000511768091808
"Shh, baby, please do not cry.",,0.7428571428571429,0.0,0.8783783783783784,0.8819379310415443,0.8051839880757301
Shimmer snorted and shook her mane.,,0.6388888888888888,0.02702702702702703,0.8082191780821918,0.8313928608981156,0.7834974899683838
Shipping was quick and easy too.,,0.5641025641025641,0.07317073170731707,0.75,0.7716597871281896,0.7381925067785312
Shouldn't we take every possible precaution?,,0.6,0.19230769230769232,0.7058823529411765,0.7573640770595256,0.7279930174197353
Small brains make your balls itch?,,0.8823529411764706,0.0,0.9452054794520548,0.8461559860077166,0.7872016256262943
Smart color control and modular structure.,,0.4722222222222222,0.0,0.7432432432432432,0.780536601861387,0.758507257654251
"Smith, you up for a flyby?",,0.6666666666666666,0.0,0.8360655737704918,0.8438433506791925,0.7654017124598607
Smooth sailing was already paying off.,,0.6216216216216216,0.04878048780487805,0.7948717948717948,0.7648497051541056,0.7421721915825067
So I had left too early.,,0.6,0.125,0.7419354838709677,0.7903754246161112,0.7607246644956037
So I stopped caring and relaxed.,,0.6578947368421053,0.047619047619047616,0.8125,0.750875096297283,0.7394959184819433
So I'm both Testosterone and Superman.,,0.8125,0.0,0.9154929577464789,0.8527864135453385,0.783809546710982
So does half of San Diego.,,0.875,0.1111111111111111,0.8823529411764706,0.829324827589428,0.7826519659892229
So give them a heads up.,,0.5277777777777778,0.025,0.7631578947368421,0.7661801857175661,0.7371892302519941
So give unselfishly and receive abundantly.,,0.6486486486486487,0.0,0.8333333333333334,0.7500438342167177,0.7346767945042924
So its phone number displays unknown.,,0.5,0.0,0.7538461538461538,0.7774692505304625,0.7381221392766361
So this must be the Battalion.,,0.7297297297297297,0.023809523809523808,0.8607594936708861,0.8192964621626556,0.7568482008249638
So three triggers must be implemented.,,0.5151515151515151,0.05128205128205128,0.75,0.75678974575033,0.7356524436834274
So what are some top flavors?,,0.5769230769230769,0.0,0.7962962962962963,0.7936688397991284,0.7634831126531959
"So, it was a good outcome?",,0.5588235294117647,0.075,0.7567567567567568,0.7453023508345947,0.732023259946378
"So, stay strong for each other!",,0.47058823529411764,0.08108108108108109,0.704225352112676,0.7666534506585168,0.7340639438643185
"So, they disarm our own soldier.",,0.7272727272727273,0.0,0.8636363636363636,0.7871307626539538,0.7573194690071762
"So, what have my cameras revealed?",,0.6,0.0,0.8214285714285714,0.7844161401901613,0.7637018210434495
Some groups also hold suspension performances.,,0.38461538461538464,0.09090909090909091,0.6779661016949152,0.7607447426860919,0.7423305052785545
Some have done some remarkable things.,,0.6129032258064516,0.029411764705882353,0.8,0.749002486828461,0.7347563399762224
Some individuals prefer utilizing thoughts maps.,,0.6785714285714286,0.0,0.8363636363636363,0.7729087027985734,0.7373512526394874
Some of them are extremely tall.,,0.59375,0.05405405405405406,0.782608695652174,0.7814376980993119,0.7281322641292994
Someone clapped Nate on the shoulder.,,0.75,0.0,0.8805970149253731,0.8165870491314835,0.7630442570054061
Something had a hold on her.,,0.5675675675675675,0.025,0.7792207792207793,0.7497335580923308,0.7409429942106079
Soon he'll be a plastic cube.,,0.7931034482758621,0.0,0.9016393442622951,0.8442430664475387,0.7622520597629237
Sort of low to medium heat.,,0.5588235294117647,0.04878048780487805,0.7733333333333333,0.7802253196683682,0.7342756112861029
Souls feel a lot of sorrow.,,0.5,0.0,0.7833333333333333,0.7410772493574264,0.7289032742934235
"Sounds just a little complicated, appropriate?",,0.46875,0.1388888888888889,0.6764705882352942,0.7691904643312704,0.7405762662268418
Spread the blueberries over the crust.,,0.8064516129032258,0.0,0.9117647058823529,0.865740618011871,0.7817683890296129
Sprint would give that to them.,,0.7407407407407407,0.0,0.8727272727272727,0.7874733395431885,0.7417232147088088
"Stacy, somebody's trying to kill me.",,0.6666666666666666,0.034482758620689655,0.8301886792452831,0.8509226952428762,0.7610061938542326
Stamping tink: September pencil class - flowers!,,0.7352941176470589,0.0,0.8695652173913043,0.8745418198242532,0.8091588913248332
Staring at me with Madeline's eyes.,,0.7083333333333334,0.034482758620689655,0.8490566037735849,0.8025926092254797,0.7595531194448114
Start booking Simian Mobile Disco now!,,0.5,0.0,0.7647058823529411,0.8643149694455361,0.7917187238504741
"Statistically, we may be safe somewhat.",,0.6666666666666666,0.058823529411764705,0.8125,0.791205777037005,0.7239095783934465
"Stefanie Ortolan, a pediatrician from France.",,0.6428571428571429,0.03125,0.8166666666666667,0.8386082042518691,0.8122867867669815
Steven looked dapper in Tom Ford.,,0.7804878048780488,0.0,0.8941176470588236,0.8343933908778199,0.8001011196064324
Still no idea what this is.,,0.4666666666666667,0.08333333333333333,0.7121212121212122,0.7845331826685802,0.7609140500280488
Still seeing that sexy French gal?,,0.88,0.03225806451612903,0.9285714285714286,0.8550496692858504,0.7885784119569402
"Still talking, but unable to hear.",,0.4583333333333333,0.0,0.7547169811320755,0.773798101732345,0.7303036551862644
Still there are plenty of critics.,,0.4827586206896552,0.06060606060606061,0.7258064516129032,0.7631145956623252,0.7350792178221789
Still very vulnerable to percussion weapons.,,0.6774193548387096,0.03125,0.8253968253968254,0.7818054900029984,0.7388093577120108
"Still, the Resistance has its ways.",,0.6451612903225806,0.05555555555555555,0.8059701492537313,0.7502604406760229,0.7380537253169832
Stir in sauce and chili powder.,,0.8666666666666667,0.06666666666666667,0.9,0.8575987467852947,0.803589638806851
Storearmy Dashboard is the powerful tool.,,0.5,0.05128205128205128,0.7611940298507462,0.7815370665736463,0.7402831514322684
Stories like that of Colleen Negrin.,,0.6571428571428571,0.047619047619047616,0.8181818181818182,0.841960788429114,0.7843015603790703
"Strong wind, freezing rain and snow.",,0.5625,0.0,0.8028169014084507,0.7676399104288045,0.7374464873640547
Students may assemble representative mammal collection.,,0.6428571428571429,0.0,0.8255813953488372,0.8140533148713472,0.7633243572055308
Students must have good communication skills.,,0.7272727272727273,0.05,0.8493150684931506,0.749002486828461,0.7409910658390512
Such a clean and simple method!,,0.5862068965517241,0.058823529411764705,0.7777777777777778,0.7500438342167177,0.7285668953770404
"Such cruel, cruel words, Andrus dear.",,0.675,0.022222222222222223,0.8352941176470589,0.8390838551743891,0.7796737763152873
Such features make dramatic selling points.,,0.5666666666666667,0.05555555555555555,0.7727272727272727,0.7450351651102644,0.7340896299334755
Summer horsemanship day camps in June!,,0.6666666666666666,0.0,0.851063829787234,0.8729465393541627,0.8027268715948193
Sure there's not a drop left?,,0.4117647058823529,0.0,0.7183098591549296,0.8118333911944848,0.7620846674429922
"Sure, Nick had been lovesick before.",,0.7241379310344828,0.0,0.8709677419354839,0.8394222963461846,0.7596351831601066
"Sure, hard to argue with that.",,0.4444444444444444,0.06060606060606061,0.7166666666666667,0.7492278812030102,0.738539417684083
Swine flu strikes cats and ferrets!,,0.8125,0.0,0.9090909090909091,0.863452010469306,0.819642841851912
System ford 07 unlabeled ranger heart.,,0.7027027027027027,0.05,0.8311688311688312,0.8988293604393527,0.8070286524495596
TJones set IRC Nick to Trey314159.,,0.7407407407407407,0.0,0.8771929824561403,0.8046569253800332,0.7643430045301756
"TS: Yes, I think that's true.",,0.6896551724137931,0.0,0.8524590163934426,0.8560530060154737,0.791071581851568
"Take her sweetness, take her innocence.",,0.7297297297297297,0.05,0.8441558441558441,0.7888526189079335,0.7649705214813486
"Tantalum, Titanium, Hastelloy, Inconel and Monel.",,0.7407407407407407,0.0,0.8793103448275862,0.8918035674623108,0.847448047882414
Telling me wouldn't have changed anything.,,0.3076923076923077,0.04878048780487805,0.6375,0.749002486828461,0.7342469115323678
Tessie's in mothballs for the winter.,,0.6944444444444444,0.1,0.8026315789473685,0.873980195782291,0.7913630883737037
"Tested and verified June 18, 2018.",,0.7419354838709677,0.05405405405405406,0.8529411764705882,0.9303508548531012,0.8262596124438794
Texas steak dinner on a stick?,,0.7407407407407407,0.03225806451612903,0.8620689655172413,0.8507358722230743,0.7837251456032029
Texas to secede from the Union?,,0.9,0.0,0.9545454545454546,0.8513883669452544,0.7998432595499794
Texas went solidly for the Reverend.,,0.6,0.05555555555555555,0.7746478873239436,0.8657746202145478,0.7852889994168913
Thank you for a thoughtful piece.,,0.6521739130434783,0.07407407407407407,0.8,0.7687545729530537,0.7367341230688086
"Thank you very much, Martin Lewis.",,0.7333333333333333,0.11764705882352941,0.8125,0.8063964221638116,0.7606484226733129
"Thank you, Jacqui Jeras, in Atlanta.",,0.8076923076923077,0.13333333333333333,0.8392857142857143,0.8546342628728362,0.803648542752749
Thanks every one for your suggestions.,,0.5151515151515151,0.10810810810810811,0.7142857142857143,0.7669188015625967,0.7372195815222945
Thanks everyone for making these possible!!,,0.625,0.15384615384615385,0.74,0.7669188015625967,0.7300051571825386
That is another very good additional.,,0.5,0.037037037037037035,0.7358490566037735,0.762081883606439,0.7418041339409961
That is next in rap sheet.,,0.5833333333333334,0.07692307692307693,0.76,0.8486417696282959,0.7864578113276197
That left ten more to go.,,0.4864864864864865,0.047619047619047616,0.7341772151898734,0.8018012267350781,0.7637800218819376
That might be a good sign.,,0.34285714285714286,0.07317073170731707,0.6578947368421053,0.7477569718324959,0.7343932196042727
