sentence,condition,correct,sent_identifier,index,original_index,item_id
One child died Friday in Denver.,high,0.8727272727272727,wsj.6.000742,high.01049,wsj.135979,1049
Swine flu strikes cats and ferrets!,high,0.9090909090909091,,high.01050,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.00794177,1050
"I'm Jen, from The Home Depot.",high,0.8421052631578947,,high.01051,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.00810475,1051
So I'm both Testosterone and Superman.,high,0.9154929577464789,cocaspok1997.6.002326,high.01052,cocaspok1997.0028110,1052
Vermont is really into maple syrup.,high,0.8831168831168831,,high.01053,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01222593,1053
Matt arrived in Waterford on time.,high,0.7761194029850746,torontoadv.6.016825,high.01054,torontoadv.297667,1054
Barbara indicated the gleaming silver pots.,high,0.8305084745762712,torontofantasy.6.341650,high.01055,torontofantasy.4499192,1055
"Herbed chevre, pomodoro sauce, basil toast.",high,0.9285714285714286,,high.01056,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04832500,1056
"San Diego, for Jay Leno - hello.",high,0.9629629629629629,cocaspok1993.6.007893,high.01057,cocaspok1993.0103918,1057
Chili Palmer showed you my script?,high,0.7875,cornellmov.6.001788,high.01058,cornellmov.0009783,1058
"Next stop is Nevada, January 19th.",high,0.828125,cocaspok2007.6.003257,high.01059,cocaspok2007.0040158,1059
"Tantalum, Titanium, Hastelloy, Inconel and Monel.",high,0.8793103448275862,,high.01060,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.03445225,1060
Meatball joined him at the window.,high,0.8125,torontoadv.6.043193,high.01061,torontoadv.735534,1061
"Coupon is 5%, payable in yen.",high,0.8888888888888888,wsj.6.000746,high.01062,wsj.136739,1062
Collection of Ford e350 wiring diagram.,high,0.8260869565217391,,high.01063,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04793897,1063
I'm making enchilada pasta for dinner.,high,0.88,,high.01064,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03512943,1064
"Nope, Skyla isn't here for Chloe.",high,0.864406779661017,torontofantasy.6.287430,high.01065,torontofantasy.3745720,1065
The cost doesn't exceed 250 euro.,high,0.8674698795180723,,high.01066,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.04971748,1066
This guy really was a Neanderthal.,high,0.8307692307692308,torontomyst.6.006600,high.01067,torontomyst.94162,1067
Meringue powder is powdered egg whites.,high,0.890625,,high.01068,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.01642187,1068
It's already Monday here in Baghdad.,high,0.875,cocaspok2005.6.006268,high.01069,cocaspok2005.0098452,1069
Jasmine coloring pages princess free printable.,high,0.8378378378378378,,high.01070,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.03062233,1070
"And maybe Rio, Salvador and Argentina.",high,0.8909090909090909,,high.01071,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.04982926,1071
It's a guy in a cage.,high,0.803921568627451,cornellmov.6.009257,high.01072,cornellmov.0053031,1072
Mariah Carey's famous honey hue: check.,high,0.9156626506024096,,high.01073,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.03891623,1073
"Roulette, craps or blackjack, your choice.",high,0.8928571428571429,torontomyst.6.003811,high.01074,torontomyst.56337,1074
"Ella Blue, and your son, Jett.",high,0.8301886792452831,cocaspok2000.6.005519,high.01075,cocaspok2000.0092288,1075
"Oh please, Ford, I'll do any.",high,0.9111111111111111,cornellmov.6.009389,high.01076,cornellmov.0053749,1076
"Reply: Dale Worley: ""RE: external error"".",high,0.8627450980392157,,high.01077,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03223743,1077
Summer horsemanship day camps in June!,high,0.851063829787234,,high.01078,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.04570537,1078
Karina swept Emily into her arms.,high,0.8055555555555556,torontofantasy.6.345775,high.01079,torontofantasy.4545076,1079
"May 31, 2013 June Voting Incentive!",high,0.8695652173913043,,high.01080,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.00534294,1080
Top with additional blueberries or blackberries.,high,0.8775510204081632,,high.01081,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.01280215,1081
The domme's lips wrinkled in distaste.,high,0.8970588235294118,torontofantasy.6.351296,high.01082,torontofantasy.4617516,1082
McNeal leveled his stare at Emily.,high,0.7647058823529411,torontofantasy.6.444028,high.01083,torontofantasy.5802213,1083
It was on like Donkey Kong.,high,0.9565217391304348,torontofantasy.6.231241,high.01084,torontofantasy.3085860,1084
"These mosquitos are -- well, guinea pigs.",high,0.975609756097561,cocaspok2004.6.000600,high.01085,cocaspok2004.0009053,1085
Buy Prevacid Lansoprazole online without prescriptions.,high,0.8414634146341463,,high.01086,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03971004,1086
"But, what about snake tattoo guy?",high,0.8767123287671232,torontofantasy.6.175552,high.01087,torontofantasy.2376919,1087
"Honey, isn't your friend's name Colleen?",high,0.7758620689655172,cornellmov.6.010235,high.01088,cornellmov.0058359,1088
Michele read the maple writing again.,high,0.7974683544303798,torontomyst.6.022023,high.01089,torontomyst.303479,1089
"Coaster II, the maple syrup ship.",high,0.8297872340425532,,high.01090,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.04523748,1090
Stir in sauce and chili powder.,high,0.9,,high.01091,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.01536697,1091
He's kissing her on the lips.,high,0.8072289156626506,cornellmov.6.036439,high.01092,cornellmov.0222878,1092
Spread the blueberries over the crust.,high,0.9117647058823529,,high.01093,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.00240921,1093
"Come on, man -- Vietnam ain't Germany.",high,0.9183673469387755,cornellmov.6.022452,high.01094,cornellmov.0133109,1094
Greybeard raised his eyebrows at this.,high,0.9090909090909091,torontoadv.6.035336,high.01095,torontoadv.599537,1095
CNN's Brian Cabell looks into that.,high,0.9047619047619048,cocaspok2000.6.005171,high.01096,cocaspok2000.0087935,1096
"Jesus Christ, Pop, let's go home.",high,0.8985507246376812,cornellmov.6.015873,high.01097,cornellmov.0090630,1097
"Lieutenant Ilia reporting for duty, sir.",high,0.8852459016393442,cornellmov.6.013642,high.01098,cornellmov.0077435,1098
The generals surrendered after Baghdad fell.,high,0.855072463768116,cocaspok2003.6.000074,high.01099,cocaspok2003.0002157,1099
I'm Matt Lauer in New York.,high,0.9285714285714286,cocaspok2008.6.004760,high.01100,cocaspok2008.0058936,1100
Small brains make your balls itch?,high,0.9452054794520548,cornellmov.6.002914,high.01101,cornellmov.0016302,1101
"Seth Doane, thank you so much.",high,0.8045977011494253,cocaspok2010.6.011053,high.01102,cocaspok2010.0143174,1102
Xenoblade Chronicles 2 on Nintendo Switch!,high,0.9264705882352942,,high.01103,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.03421638,1103
"Oh dear Lord, it was Cash.",high,0.8695652173913043,torontofantasy.6.295020,high.01104,torontofantasy.3855117,1104
Paul's College Foundation in Hong Kong.,high,0.7857142857142857,,high.01105,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.02756675,1105
"Shh, baby, please do not cry.",high,0.8783783783783784,torontofantasy.6.255667,high.01106,torontofantasy.3383078,1106
This guy got me mad now.,high,0.7454545454545455,torontomyst.6.043435,high.01107,torontomyst.614987,1107
Are videos downloadable from video egg?,high,0.8732394366197183,,high.01108,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.00435315,1108
Texas went solidly for the Reverend.,high,0.7746478873239436,torontofantasy.6.088559,high.01109,torontofantasy.1312641,1109
The place where Superman comes from?,high,0.8939393939393939,cornellmov.6.038370,high.01110,cornellmov.0235326,1110
"Valuation question: Harper Rookie ""Hit Balls"".",high,0.7894736842105263,,high.01111,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.03197546,1111
In China Avalokiteshvara becomes Kuan Yin.,high,0.898876404494382,,high.01112,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03639013,1112
It was sexy as all hell.,high,0.9384615384615385,torontomyst.6.111309,high.01113,torontomyst.1472319,1113
Miss Matilda for the new challenge!,high,0.8,,high.01114,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.02602710,1114
Add the olive oil and garlic.,high,0.9019607843137255,,high.01115,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.02622507,1115
Elvis looked at her in bemusement..,high,0.8714285714285714,torontofantasy.6.013918,high.01116,torontofantasy.201602,1116
Like... a cute succubus for example.,high,0.8904109589041096,torontofantasy.6.455755,high.01117,torontofantasy.5919837,1117
SAGE Mobile 8.0 is available now.,high,0.9310344827586207,,high.01118,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.04022642,1118
Val waved goodbye to his friend.,high,0.7875,,high.01119,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.01460549,1119
Dionysius in the 1913 Catholic Encyclopedia.,high,0.8953488372093024,,high.01120,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.04790457,1120
He did it back in Illinois.,high,0.7454545454545455,cocaspok2010.6.008823,high.01121,cocaspok2010.0115208,1121
"In June, Bill moved back home.",high,0.7586206896551724,,high.01122,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04104984,1122
Seth Doane now reports from Kabul.,high,0.8103448275862069,cocaspok2011.6.005920,high.01123,cocaspok2011.0074448,1123
My nephew Matt Klam took me.,high,0.8103448275862069,,high.01124,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.00457327,1124
"Aw, c'mon -- anybody can get hungry.",high,0.8529411764705882,cornellmov.6.013913,high.01125,cornellmov.0079111,1125
Keith Jones lost his son Gordon.,high,0.9102564102564102,cocaspok2010.6.004448,high.01126,cocaspok2010.0057150,1126
"The Nite Owl was solved, Lieutenant.",high,0.8604651162790697,cornellmov.6.008802,high.01127,cornellmov.0050470,1127
"But don't think it's over, Abby.",high,0.7230769230769231,torontomyst.6.162978,high.01128,torontomyst.2102849,1128
"Beast restaurant, london havwoods wood flooring.",high,0.76,,high.01129,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.00037230,1129
The guy spelled sex and danger.,high,0.9649122807017544,torontofantasy.6.442605,high.01130,torontofantasy.5790862,1130
Doc and Meatball yawned in chorus.,high,0.8421052631578947,torontoadv.6.043167,high.01131,torontoadv.735224,1131
The young girl was so cute.,high,0.7692307692307693,,high.01132,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01967720,1132
The whole enchilada in one shot.,high,0.8852459016393442,cornellmov.6.039924,high.01133,cornellmov.0245796,1133
Bobby Peru probably killed the most.,high,0.8850574712643678,cornellmov.6.025802,high.01134,cornellmov.0154663,1134
Then Goddard looked apologetically at Emily.,high,0.7884615384615384,torontomyst.6.081476,high.01135,torontomyst.1103354,1135
Matt looked at the blue vase.,high,0.8625,torontoadv.6.023903,high.01136,torontoadv.422854,1136
My pineapple coconut martini was delicious!!!,high,0.8939393939393939,,high.01137,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.01806417,1137
"Well, obviously, in Argentina, Diego Miradona.",high,0.8444444444444444,cocaspok1990.6.006435,high.01138,cocaspok1990.0113767,1138
"Dear Governor Bevin, I'm Audra Baker.",high,0.8135593220338984,,high.01139,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.01012992,1139
"You just go like this, dear.",high,0.7,cocaspok2005.6.003077,high.01140,cocaspok2005.0051080,1140
"Colleen: My gosh, a GCU sweatshirt!",high,0.9,,high.01141,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03609987,1141
"Jesus Christ, where'd that come from?",high,0.8813559322033898,cornellmov.6.023594,high.01142,cornellmov.0140450,1142
Seth leaned in closer to Jay.,high,0.8135593220338984,torontomyst.6.014313,high.01143,torontomyst.207327,1143
"Pearlson said, staring up at Matt.",high,0.7424242424242424,torontomyst.6.124501,high.01144,torontomyst.1633487,1144
The contest ends on September 14th!,high,0.8414634146341463,,high.01145,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.00128708,1145
"Jung, do you know Diego Delgado?",high,0.8481012658227848,cornellmov.6.027699,high.01146,cornellmov.0166952,1146
Kate and Jo said in unison.,high,0.7647058823529411,torontomyst.6.014153,high.01147,torontomyst.205248,1147
Macbook Pro repair in Niagara region.,high,0.96875,,high.01148,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.01416615,1148
"Don't live near Lake Villa, Illinois?",high,0.8793103448275862,,high.01149,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.02983475,1149
"He was born near Harrisburg, Pennsylvania.",high,0.8688524590163934,,high.01150,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03499121,1150
Jocelyn fingers and nods at Chloe.,high,0.8870967741935484,torontomyst.6.044918,high.01151,torontomyst.632546,1151
Remember your first Easter Egg hunt?,high,0.8783783783783784,,high.01152,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.04753546,1152
"September 26, 2016 in Market Commentary.",high,0.8160919540229885,,high.01153,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.01128939,1153
Reboot into your fresh pi install.,high,0.8703703703703703,,high.01154,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.01979276,1154
A mist rose from his lips.,high,0.8690476190476191,torontofantasy.6.069214,high.01155,torontofantasy.1016291,1155
"Hush, Claudia, hush now my dear.",high,0.8484848484848485,cornellmov.6.010367,high.01156,cornellmov.0059033,1156
And below the Cuckoo Flower watercolor.,high,0.825,,high.01157,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.02900126,1157
"Dreamed in Italy, Made in D.C.",high,0.8714285714285714,,high.01158,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03243556,1158
Our patio overlooks the Yellowstone river.,high,0.8888888888888888,,high.01159,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04318372,1159
Tokyo looks away from the reality.,high,0.8795180722891566,wsj.6.000211,high.01160,wsj.038825,1160
Hemangeol will be available June 2014.,high,0.881578947368421,,high.01161,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.00916530,1161
Was he bruised in Santa Barbara?,high,0.8831168831168831,cocaspok2003.6.004270,high.01162,cocaspok2003.0067987,1162
"Gator category: microphone, wireless system cases.",high,0.8305084745762712,,high.01163,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03959702,1163
Black nail polish and guy liner.,high,0.9,cocaspok2009.6.005455,high.01164,cocaspok2009.0069713,1164
Mr. Bundy growled from the cockpit.,high,0.7638888888888888,torontomyst.6.048795,high.01165,torontomyst.683230,1165
Guy cracks walnuts with his asshole.,high,0.9333333333333333,cornellmov.6.010927,high.01166,cornellmov.0061931,1166
I am located in Winnemucca Nevada.,high,0.8888888888888888,,high.01167,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.00904435,1167
That's especially true at the IMF.,high,0.9090909090909091,wsj.6.002103,high.01168,wsj.381096,1168
Red dyed mirror in curly maple.,high,0.8450704225352113,,high.01169,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.00640462,1169
Double glazing London in Estrela Lisboa.,high,0.7352941176470589,,high.01170,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.01647518,1170
"Transok is based in Tulsa, Okla.",high,0.8225806451612904,wsj.6.000930,high.01171,wsj.171113,1171
Seeking a nanny in Manhattan NY?,high,0.9375,,high.01172,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03974638,1172
