sentence,condition,correct,sent_identifier,index,original_index,item_id,avg_dist_sbert
"He feels headache, nausea and vomiting.",mid,0.8533333333333334,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.102214,mid.01948,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.02739120,1948,0.7549196961978768
"Captain Miller, I appreciate this opportunity...",mid,0.7945205479452054,cornellmov.6.001488,mid.01949,cornellmov.0008156,1949,0.6315030555776969
Topped with the strong fragrant tea.,mid,0.821917808219178,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.145399,mid.01950,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.03930339,1950,0.7344975824058017
We thought we were Mary Smith.,mid,0.7777777777777778,cocaspok2010.6.010046,mid.01951,cocaspok2010.0130850,1951,0.6304303612401999
About the mark and my problems.,mid,0.6385542168674698,torontofantasy.6.363404,mid.01952,torontofantasy.4755033,1952,0.6332431765496032
Olaf's eyes never left the screen.,mid,0.8933333333333333,torontomyst.6.170958,mid.01953,torontomyst.2173763,1953,0.742671683439123
The report includes some graphic footage.,mid,0.782051282051282,cocaspok1994.6.007846,mid.01954,cocaspok1994.0107745,1954,0.6915158119939365
You're the head of a university.,mid,0.8051948051948052,cocaspok1990.6.006146,mid.01955,cocaspok1990.0107702,1955,0.6973088657146592
The voice was high and nasty.,mid,0.7777777777777778,torontomyst.6.059198,mid.01956,torontomyst.817326,1956,0.6677787848092535
"""Where are we going?"" said Victor.",mid,0.75,torontofantasy.6.114656,mid.01957,torontofantasy.1637871,1957,0.6321040336385635
And we wrestle to the death.,mid,0.7654320987654321,cocaspok2009.6.003773,mid.01958,cocaspok2009.0046085,1958,0.7357940057163568
And that's where we left it.,mid,0.6779661016949152,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.163182,mid.01959,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.04383466,1959,0.6126578846548887
"Sharon, that sure doesn't sound fair.",mid,0.8125,cocaspok2009.6.007062,mid.01960,cocaspok2009.0089756,1960,0.6498143013481474
Laser mark presence and quality check.,mid,0.7321428571428571,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.132867,mid.01961,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03570926,1961,0.6805989764910391
Basic usage of the date class.,mid,0.7101449275362319,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.013683,mid.01962,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.00371720,1962,0.6735521704448167
"No, it was our first date.",mid,0.7407407407407407,cornellmov.6.008454,mid.01963,cornellmov.0048362,1963,0.6823252607317467
Doug and Daniel were there too.,mid,0.7592592592592593,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.040315,mid.01964,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.01097866,1964,0.6542118111908708
With this band of crack troops.,mid,0.7857142857142857,torontofantasy.6.170245,mid.01965,torontofantasy.2305958,1965,0.7161138556151061
There was a third long honk.,mid,0.8441558441558441,torontofantasy.6.156560,mid.01966,torontofantasy.2130417,1966,0.7205902215756342
Who should I put into stars?,mid,0.7808219178082192,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.154349,mid.01967,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04212106,1967,0.6936999272042835
But those plastic ties are unbreakable.,mid,0.84375,torontomyst.6.049313,mid.01968,torontomyst.691072,1968,0.6934777422084741
That's where you got the idea?,mid,0.7352941176470589,cornellmov.6.001820,mid.01969,cornellmov.0009949,1969,0.6183274144626489
Because Jamie can't make a commitment.,mid,0.8,cocaspok1997.6.008352,mid.01970,cocaspok1997.0097756,1970,0.6956251310224109
And weak force during acquisitive accuracy.,mid,0.6271186440677966,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.138435,mid.01971,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03720657,1971,0.6160257796115215
Max exhaled on a hard breath.,mid,0.7796610169491526,torontomyst.6.166781,mid.01972,torontomyst.2134787,1972,0.6886047920272065
He was staring straight at me.,mid,0.7971014492753623,torontoadv.6.001148,mid.01973,torontoadv.20385,1973,0.6960026903619542
"Well, it's the crew, I think.",mid,0.7413793103448276,cocaspok2007.6.010484,mid.01974,cocaspok2007.0131474,1974,0.6305767294171486
His gray hair was cut short.,mid,0.95,torontomyst.6.009442,mid.01975,torontomyst.129448,1975,0.7059740136127168
I sigh as I keep climbing.,mid,0.8135593220338984,torontofantasy.6.333972,mid.01976,torontofantasy.4370443,1976,0.681626168694722
His hands tightened on her waist.,mid,0.7945205479452054,torontofantasy.6.441079,mid.01977,torontofantasy.5780477,1977,0.714684849765057
He's been a bit feisty today.,mid,0.8363636363636363,torontofantasy.6.178154,mid.01978,torontofantasy.2424262,1978,0.6215385371320645
It's unclear how important this is.,mid,0.65,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.044533,mid.01979,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.01211581,1979,0.6251884517042577
The wind whipped through her hair.,mid,0.8285714285714286,torontomyst.6.080582,mid.01980,torontomyst.1093925,1980,0.7468373742404059
And look what we have left.,mid,0.6111111111111112,cocaspok2010.6.003552,mid.01981,cocaspok2010.0046002,1981,0.5862898556987154
Randy said the killer's always superhuman.,mid,0.8428571428571429,cornellmov.6.036685,mid.01982,cornellmov.0224597,1982,0.7307817473009541
But what if they serve soup?,mid,0.868421052631579,cornellmov.6.012309,mid.01983,cornellmov.0069943,1983,0.7589830793394697
He just separated from his third.,mid,0.8360655737704918,cornellmov.6.020099,mid.01984,cornellmov.0117521,1984,0.6773840033662681
I'm not familiar with Rick Steve.,mid,0.8461538461538461,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.177038,mid.01985,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.04769717,1985,0.7036864473600525
"Okay, because I have no idea.",mid,0.7115384615384616,cocaspok2010.6.000556,mid.01986,cocaspok2010.0006846,1986,0.6348138032317792
Chester Street will definitely be tricky.,mid,0.75,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.086555,mid.01987,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.02321762,1987,0.6357758094493777
And it was pins and needles.,mid,0.7272727272727273,cocaspok2002.6.003120,mid.01988,cocaspok2002.0051755,1988,0.6447939277239523
I left your note over there.,mid,0.8450704225352113,cocaspok2003.6.003141,mid.01989,cocaspok2003.0054245,1989,0.6854422181478262
It is a really nice idea.,mid,0.64,cocaspok2006.6.001839,mid.01990,cocaspok2006.0032012,1990,0.6224328374964732
Hair extensions are available to order.,mid,0.864406779661017,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.131894,mid.01991,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.03573191,1991,0.7012045482154143
"Move over to the left, Chris.",mid,0.8552631578947368,cocaspok1993.6.004261,mid.01992,cocaspok1993.0053900,1992,0.6938262905162587
Mayor Shanthakumari was unavailable for comment.,mid,0.7962962962962963,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.013171,mid.01993,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.00360769,1993,0.7356745225179412
They are made of ABS plastic.,mid,0.912280701754386,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.182265,mid.01994,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.04929524,1994,0.7167662464544219
"Relax, Mulvihill, glad to see you.",mid,0.7564102564102564,cornellmov.6.028712,mid.01995,cornellmov.0173290,1995,0.6492612054526167
Also audio has a wavy sound.,mid,0.9152542372881356,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.107993,mid.01996,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.02891946,1996,0.6518069499610907
You're talking about growing the economy.,mid,0.7971014492753623,cocaspok2010.6.009751,mid.01997,cocaspok2010.0126894,1997,0.7436008679448471
"Well, unless you're already a hotshot.",mid,0.9125,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.063602,mid.01998,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.01730983,1998,0.616336088576518
But now it is the left.,mid,0.7108433734939759,cocaspok2003.6.002418,mid.01999,cocaspok2003.0043118,1999,0.6625479982010863
Where did you get that sweater?,mid,0.796875,cornellmov.6.012104,mid.02000,cornellmov.0068794,2000,0.7384980740300107
Can anyone give me any tips?,low,0.8205128205128205,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.107500,low.02001,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.02883519,2001,0.6798618376159031
Nothing exciting but better than nothing!,low,0.7692307692307693,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.041511,low.02002,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.01138997,2002,0.6676082495390141
Not a sound disturbed the night.,low,0.803030303030303,torontoadv.6.047740,low.02003,torontoadv.807327,2003,0.7559420685619279
Or perhaps the distinction is blurred?,low,0.8,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.044887,low.02004,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.01200954,2004,0.6328392373680454
Or perhaps someone purposefully implanted it.,low,0.7160493827160493,torontofantasy.6.076876,low.02005,torontofantasy.1138058,2005,0.6356160888327236
Four of those are already sold.,low,0.7611940298507462,cocaspok2004.6.004555,low.02006,cocaspok2004.0071190,2006,0.6996977161662623
"And besides, it had been satisfying.",low,0.6595744680851063,torontomyst.6.089536,low.02007,torontomyst.1204279,2007,0.6396101099167939
No surprise perhaps to most people.,low,0.6545454545454545,cocaspok2009.6.008519,low.02008,cocaspok2009.0109651,2008,0.6456422223529082
They send frequent health messages also.,low,0.7073170731707317,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.112034,low.02009,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.03056467,2009,0.7383392847533726
Broad or complex understanding of health.,low,0.676923076923077,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.134079,low.02010,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.03670792,2010,0.6438073713622624
How much could one person endure?,low,0.7951807228915663,torontomyst.6.063829,low.02011,torontomyst.887322,2011,0.6417306658051031
"Reliable, secure and no paperwork needed!",low,0.7763157894736842,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.162692,low.02012,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.04388867,2012,0.6699388502122747
But I had already designed it.,low,0.7241379310344828,torontomyst.6.000589,low.02013,torontomyst.10435,2013,0.6316613079762788
You can still find that kind.,low,0.640625,cocaspok1995.6.006264,low.02014,cocaspok1995.077744,2014,0.6115777044081346
You are too valuable to quit.,low,0.8082191780821918,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.107653,low.02015,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.02908180,2015,0.6307378704704056
Perhaps if he'd let them retreat...,low,0.7727272727272727,torontofantasy.6.164155,low.02016,torontofantasy.2229945,2016,0.6224805325694497
"I was still standing, still fighting.",low,0.8055555555555556,torontofantasy.6.106244,low.02017,torontofantasy.1532140,2017,0.7564975152350099
Then you must make all speed.,low,0.6721311475409836,torontofantasy.6.483370,low.02018,torontofantasy.6302254,2018,0.641603609657033
I can't get hold of him.,low,0.72,cornellmov.6.032957,low.02019,cornellmov.0200356,2019,0.6943775869097947
But they were still out there.,low,0.6181818181818182,torontofantasy.6.170161,low.02020,torontofantasy.2304322,2020,0.6320054544914179
We are also strong community supporters.,low,0.7866666666666666,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.054429,low.02021,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01471259,2021,0.7002928646988935
Patience was never her strong point.,low,0.7352941176470589,torontofantasy.6.429558,low.02022,torontofantasy.5666045,2022,0.7033238580423757
He was still lamenting its loss.,low,0.65625,torontoadv.6.006886,low.02023,torontoadv.117276,2023,0.6793115130235338
"Well, that must feel pretty good.",low,0.684931506849315,cocaspok2002.6.000746,low.02024,cocaspok2002.0013331,2024,0.5958779480386059
You've had plenty of time already!,low,0.7358490566037735,cornellmov.6.015356,low.02025,cornellmov.0087672,2025,0.6641663504019434
He was determined to fulfill it.,low,0.6229508196721312,torontofantasy.6.091278,low.02026,torontofantasy.1344099,2026,0.6290066317787749
There we rebuilt every single one.,low,0.6727272727272727,torontofantasy.6.058039,low.02027,torontofantasy.839967,2027,0.6664499493746778
"Comprehension of short, easy personal letters.",low,0.660377358490566,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.043665,low.02028,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01177478,2028,0.7199671861424054
But they hold up remarkably well.,low,0.7288135593220338,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.097557,low.02029,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.02636848,2029,0.6186328263258023
Poppa's going to be here soon.,low,0.8695652173913043,torontomyst.6.090119,low.02030,torontomyst.1212351,2030,0.6167815837932135
Therefore to hold meetings by them.,low,0.569620253164557,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.044436,low.02031,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.01201833,2031,0.6714131840772934
Throwing the fan - what's the outcome??,low,0.7169811320754716,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.137388,low.02032,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.03758919,2032,0.6620476408144169
Let's give the events a recap.,low,0.6785714285714286,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.061048,low.02033,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.01662155,2033,0.6129124814055951
History is full of contrary evidence.,low,0.7735849056603774,wsj.6.001927,low.02034,wsj.347894,2034,0.6571845739496803
It only took a brief moment.,low,0.6229508196721312,torontofantasy.6.033060,low.02035,torontofantasy.479788,2035,0.6666898484136083
"Statistically, we may be safe somewhat.",low,0.8125,cocaspok1999.6.003229,low.02036,cocaspok1999.0043756,2036,0.6319435077528611
He was able to give directions.,low,0.6901408450704225,torontomyst.6.001995,low.02037,torontomyst.29208,2037,0.5971670115484341
But it wasn't easy for him.,low,0.6571428571428571,cocaspok2011.6.010241,low.02038,cocaspok2011.0130760,2038,0.6462321608181536
"A remarkable piece of writing, indeed!",low,0.82,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.022707,low.02039,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.00614896,2039,0.6298383771623843
Time for a brief time out.,low,0.684931506849315,cocaspok2004.6.004957,low.02040,cocaspok2004.0077635,2040,0.6295350655511566
They have not been the problem.,low,0.6666666666666666,cocaspok1993.6.009132,low.02041,cocaspok1993.0127932,2041,0.6432520426302946
It makes the situation extremely dangerous.,low,0.6724137931034483,cocaspok1993.6.006849,low.02042,cocaspok1993.0087754,2042,0.6776562736178767
Those should be up very soon.,low,0.64,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.179239,low.02043,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.04815392,2043,0.6378294770747511
I can't imagine life without them.,low,0.6986301369863014,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.147243,low.02044,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04021718,2044,0.6373627143923998
We are afraid of any engineering.,low,0.8305084745762712,cocaspok1998.6.009912,low.02045,cocaspok1998.0132401,2045,0.7122185365013589
We must give time for time.,low,0.746031746031746,cornellmov.6.015535,low.02046,cornellmov.0088676,2046,0.6146834806541547
It was very easy to manage.,low,0.6052631578947368,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.180115,low.02047,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04906722,2047,0.6701293004916173
It's almost embarrassing to all concerned.,low,0.6491228070175439,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.020295,low.02048,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.00542606,2048,0.6247630647270278
Puppies are totally capable of learning.,low,0.9102564102564102,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.158014,low.02049,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.04266046,2049,0.7448569562826348
Every part of it was delightful.,low,0.725,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.058029,low.02050,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.01592383,2050,0.6483134514720051
Because they have already earned enough.,low,0.6582278481012658,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.080293,low.02051,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.02171126,2051,0.6093526798720166
He'll kill every one of them.,low,0.7951807228915663,torontofantasy.6.417246,low.02052,torontofantasy.5472287,2052,0.7649341561792103
