sentence,condition,correct,sent_identifier,index,original_index,item_id,avg_dist_resnet50-early
He was staring straight at me.,mid,0.7971014492753623,torontoadv.6.001148,mid.01973,torontoadv.20385,1973,0.0031403366
"Well, it's the crew, I think.",mid,0.7413793103448276,cocaspok2007.6.010484,mid.01974,cocaspok2007.0131474,1974,0.0027452568
His gray hair was cut short.,mid,0.95,torontomyst.6.009442,mid.01975,torontomyst.129448,1975,0.0029545315
I sigh as I keep climbing.,mid,0.8135593220338984,torontofantasy.6.333972,mid.01976,torontofantasy.4370443,1976,0.0021193041
His hands tightened on her waist.,mid,0.7945205479452054,torontofantasy.6.441079,mid.01977,torontofantasy.5780477,1977,0.001821432
He's been a bit feisty today.,mid,0.8363636363636363,torontofantasy.6.178154,mid.01978,torontofantasy.2424262,1978,0.0027972755
It's unclear how important this is.,mid,0.65,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.044533,mid.01979,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.01211581,1979,0.0022228705
The wind whipped through her hair.,mid,0.8285714285714286,torontomyst.6.080582,mid.01980,torontomyst.1093925,1980,0.002183943
And look what we have left.,mid,0.6111111111111112,cocaspok2010.6.003552,mid.01981,cocaspok2010.0046002,1981,0.00201369
Randy said the killer's always superhuman.,mid,0.8428571428571429,cornellmov.6.036685,mid.01982,cornellmov.0224597,1982,0.001972131
But what if they serve soup?,mid,0.868421052631579,cornellmov.6.012309,mid.01983,cornellmov.0069943,1983,0.0020695047
He just separated from his third.,mid,0.8360655737704918,cornellmov.6.020099,mid.01984,cornellmov.0117521,1984,0.0019471549
I'm not familiar with Rick Steve.,mid,0.8461538461538461,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.177038,mid.01985,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.04769717,1985,0.0020906946
"Okay, because I have no idea.",mid,0.7115384615384616,cocaspok2010.6.000556,mid.01986,cocaspok2010.0006846,1986,0.0019105453
Chester Street will definitely be tricky.,mid,0.75,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.086555,mid.01987,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.02321762,1987,0.0023739673
And it was pins and needles.,mid,0.7272727272727273,cocaspok2002.6.003120,mid.01988,cocaspok2002.0051755,1988,0.0020805155
I left your note over there.,mid,0.8450704225352113,cocaspok2003.6.003141,mid.01989,cocaspok2003.0054245,1989,0.0019738409
It is a really nice idea.,mid,0.64,cocaspok2006.6.001839,mid.01990,cocaspok2006.0032012,1990,0.0024335103
Hair extensions are available to order.,mid,0.864406779661017,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.131894,mid.01991,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.03573191,1991,0.0027003803
"Move over to the left, Chris.",mid,0.8552631578947368,cocaspok1993.6.004261,mid.01992,cocaspok1993.0053900,1992,0.0023703233
Mayor Shanthakumari was unavailable for comment.,mid,0.7962962962962963,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.013171,mid.01993,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.00360769,1993,0.002373667
They are made of ABS plastic.,mid,0.912280701754386,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.182265,mid.01994,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.04929524,1994,0.0032594341
"Relax, Mulvihill, glad to see you.",mid,0.7564102564102564,cornellmov.6.028712,mid.01995,cornellmov.0173290,1995,0.0020083897
Also audio has a wavy sound.,mid,0.9152542372881356,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.107993,mid.01996,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.02891946,1996,0.00188596
You're talking about growing the economy.,mid,0.7971014492753623,cocaspok2010.6.009751,mid.01997,cocaspok2010.0126894,1997,0.0044843983
"Well, unless you're already a hotshot.",mid,0.9125,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.063602,mid.01998,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.01730983,1998,0.0022117505
But now it is the left.,mid,0.7108433734939759,cocaspok2003.6.002418,mid.01999,cocaspok2003.0043118,1999,0.0017502608
Where did you get that sweater?,mid,0.796875,cornellmov.6.012104,mid.02000,cornellmov.0068794,2000,0.0020000043
Can anyone give me any tips?,low,0.8205128205128205,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.107500,low.02001,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.02883519,2001,0.0018514539
Nothing exciting but better than nothing!,low,0.7692307692307693,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.041511,low.02002,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.01138997,2002,0.002742804
Not a sound disturbed the night.,low,0.803030303030303,torontoadv.6.047740,low.02003,torontoadv.807327,2003,0.0018689802
Or perhaps the distinction is blurred?,low,0.8,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.044887,low.02004,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.01200954,2004,0.0024790075
Or perhaps someone purposefully implanted it.,low,0.7160493827160493,torontofantasy.6.076876,low.02005,torontofantasy.1138058,2005,0.003239021
Four of those are already sold.,low,0.7611940298507462,cocaspok2004.6.004555,low.02006,cocaspok2004.0071190,2006,0.0035009908
"And besides, it had been satisfying.",low,0.6595744680851063,torontomyst.6.089536,low.02007,torontomyst.1204279,2007,0.0024860494
No surprise perhaps to most people.,low,0.6545454545454545,cocaspok2009.6.008519,low.02008,cocaspok2009.0109651,2008,0.0024038914
They send frequent health messages also.,low,0.7073170731707317,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.112034,low.02009,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.03056467,2009,0.0020033391
Broad or complex understanding of health.,low,0.676923076923077,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.134079,low.02010,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.03670792,2010,0.0031457883
How much could one person endure?,low,0.7951807228915663,torontomyst.6.063829,low.02011,torontomyst.887322,2011,0.0019709019
"Reliable, secure and no paperwork needed!",low,0.7763157894736842,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.162692,low.02012,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.04388867,2012,0.0017806115
But I had already designed it.,low,0.7241379310344828,torontomyst.6.000589,low.02013,torontomyst.10435,2013,0.0022311138
You can still find that kind.,low,0.640625,cocaspok1995.6.006264,low.02014,cocaspok1995.077744,2014,0.001841783
You are too valuable to quit.,low,0.8082191780821918,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.107653,low.02015,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.02908180,2015,0.0019291495
Perhaps if he'd let them retreat...,low,0.7727272727272727,torontofantasy.6.164155,low.02016,torontofantasy.2229945,2016,0.0020779802
"I was still standing, still fighting.",low,0.8055555555555556,torontofantasy.6.106244,low.02017,torontofantasy.1532140,2017,0.0019321537
Then you must make all speed.,low,0.6721311475409836,torontofantasy.6.483370,low.02018,torontofantasy.6302254,2018,0.0019261797
I can't get hold of him.,low,0.72,cornellmov.6.032957,low.02019,cornellmov.0200356,2019,0.0036879005
But they were still out there.,low,0.6181818181818182,torontofantasy.6.170161,low.02020,torontofantasy.2304322,2020,0.002066837
We are also strong community supporters.,low,0.7866666666666666,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.054429,low.02021,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01471259,2021,0.002376273
Patience was never her strong point.,low,0.7352941176470589,torontofantasy.6.429558,low.02022,torontofantasy.5666045,2022,0.0022518497
He was still lamenting its loss.,low,0.65625,torontoadv.6.006886,low.02023,torontoadv.117276,2023,0.0021288788
"Well, that must feel pretty good.",low,0.684931506849315,cocaspok2002.6.000746,low.02024,cocaspok2002.0013331,2024,0.0018008118
You've had plenty of time already!,low,0.7358490566037735,cornellmov.6.015356,low.02025,cornellmov.0087672,2025,0.0019945493
He was determined to fulfill it.,low,0.6229508196721312,torontofantasy.6.091278,low.02026,torontofantasy.1344099,2026,0.0019170365
There we rebuilt every single one.,low,0.6727272727272727,torontofantasy.6.058039,low.02027,torontofantasy.839967,2027,0.0029462436
"Comprehension of short, easy personal letters.",low,0.660377358490566,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.043665,low.02028,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01177478,2028,0.0020191057
But they hold up remarkably well.,low,0.7288135593220338,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.097557,low.02029,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.02636848,2029,0.0027079217
Poppa's going to be here soon.,low,0.8695652173913043,torontomyst.6.090119,low.02030,torontomyst.1212351,2030,0.0028062994
Therefore to hold meetings by them.,low,0.569620253164557,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.044436,low.02031,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.01201833,2031,0.0017551109
Throwing the fan - what's the outcome??,low,0.7169811320754716,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.137388,low.02032,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.03758919,2032,0.0027203783
Let's give the events a recap.,low,0.6785714285714286,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.061048,low.02033,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.01662155,2033,0.002517593
History is full of contrary evidence.,low,0.7735849056603774,wsj.6.001927,low.02034,wsj.347894,2034,0.002226914
It only took a brief moment.,low,0.6229508196721312,torontofantasy.6.033060,low.02035,torontofantasy.479788,2035,0.0019697328
"Statistically, we may be safe somewhat.",low,0.8125,cocaspok1999.6.003229,low.02036,cocaspok1999.0043756,2036,0.002462975
He was able to give directions.,low,0.6901408450704225,torontomyst.6.001995,low.02037,torontomyst.29208,2037,0.0019492443
But it wasn't easy for him.,low,0.6571428571428571,cocaspok2011.6.010241,low.02038,cocaspok2011.0130760,2038,0.003192571
"A remarkable piece of writing, indeed!",low,0.82,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.022707,low.02039,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.00614896,2039,0.0020806687
Time for a brief time out.,low,0.684931506849315,cocaspok2004.6.004957,low.02040,cocaspok2004.0077635,2040,0.0028967292
They have not been the problem.,low,0.6666666666666666,cocaspok1993.6.009132,low.02041,cocaspok1993.0127932,2041,0.0035945722
It makes the situation extremely dangerous.,low,0.6724137931034483,cocaspok1993.6.006849,low.02042,cocaspok1993.0087754,2042,0.0019254906
Those should be up very soon.,low,0.64,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.179239,low.02043,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.04815392,2043,0.0018854024
I can't imagine life without them.,low,0.6986301369863014,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.147243,low.02044,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04021718,2044,0.0018501763
We are afraid of any engineering.,low,0.8305084745762712,cocaspok1998.6.009912,low.02045,cocaspok1998.0132401,2045,0.0021844294
We must give time for time.,low,0.746031746031746,cornellmov.6.015535,low.02046,cornellmov.0088676,2046,0.0026614724
It was very easy to manage.,low,0.6052631578947368,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.180115,low.02047,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04906722,2047,0.002005398
It's almost embarrassing to all concerned.,low,0.6491228070175439,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.020295,low.02048,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.00542606,2048,0.0018718824
Puppies are totally capable of learning.,low,0.9102564102564102,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.158014,low.02049,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.04266046,2049,0.002388242
Every part of it was delightful.,low,0.725,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.058029,low.02050,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.01592383,2050,0.0019323236
Because they have already earned enough.,low,0.6582278481012658,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.080293,low.02051,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.02171126,2051,0.0019074132
He'll kill every one of them.,low,0.7951807228915663,torontofantasy.6.417246,low.02052,torontofantasy.5472287,2052,0.0019386366
Nothing you would find very remarkable.,low,0.66,torontofantasy.6.321986,low.02053,torontofantasy.4221480,2053,0.0018441333
We're still perfecting a viewing system.,low,0.7887323943661971,cornellmov.6.033227,low.02054,cornellmov.0201963,2054,0.0018456517
Not to give you a message.,low,0.676056338028169,torontofantasy.6.434406,low.02055,torontofantasy.5724274,2055,0.0032615673
You are quite sure it's secure?,low,0.8153846153846154,cornellmov.6.006865,low.02056,cornellmov.0039444,2056,0.001894955
They wanted a more exact match.,low,0.6666666666666666,torontomyst.6.123689,low.02057,torontomyst.1623633,2057,0.0018637064
And so every state is different.,low,0.7746478873239436,cocaspok2011.6.001500,low.02058,cocaspok2011.0018582,2058,0.0021833836
But give it to me again.,low,0.5882352941176471,cornellmov.6.034138,low.02059,cornellmov.0208051,2059,0.002913007
Their collaboration has been extremely successful.,low,0.625,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.180996,low.02060,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.04907159,2060,0.002299659
Others are afraid of losing them.,low,0.7619047619047619,cocaspok1992.6.005108,low.02061,cocaspok1992.0066708,2061,0.0019149958
And increasingly those pleasures were youthful.,low,0.7142857142857143,cocaspok2004.6.007044,low.02062,cocaspok2004.0106832,2062,0.0025155186
I just couldn't leave without it.,low,0.5285714285714286,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.050602,low.02063,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.01369339,2063,0.0019328733
It saddened me to leave it.,low,0.7872340425531915,torontoadv.6.055217,low.02064,torontoadv.919964,2064,0.0018392352
That would be disturbing to me.,low,0.7843137254901961,cocaspok1997.6.005653,low.02065,cocaspok1997.0068200,2065,0.0017873899
Maybe this'll make you feel better.,low,0.6527777777777778,cornellmov.6.012024,low.02066,cornellmov.0068349,2066,0.0019045958
Can a bru53x replace a bru5g?,low,0.9090909090909092,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.064967,low.02067,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.01782355,2067,0.0030903998
Event staff can provide referral information.,low,0.6956521739130435,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.001953,low.02068,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.00052498,2068,0.0018732174
"Actually, is very easy to make!",low,0.746031746031746,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.034460,low.02069,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.00935467,2069,0.002730309
Do not have to be precise.,low,0.6,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.109929,low.02070,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.02968827,2070,0.0018686231
Souls feel a lot of sorrow.,low,0.7833333333333333,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.6.035396,low.02071,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.00956678,2071,0.0018975658
The text wasn't easy for me.,low,0.76,torontofantasy.6.241948,low.02072,torontofantasy.3213130,2072,0.0027006648
"Besides, you might even learn something.",low,0.7297297297297297,cornellmov.6.037305,low.02073,cornellmov.0228490,2073,0.0019254095
Omago asked with a puzzled frown.,low,0.7111111111111111,torontofantasy.6.417555,low.02074,torontofantasy.5479459,2074,0.0028004127
I was so ashamed and frightened.,low,0.7543859649122807,cocaspok2006.6.009677,low.02075,cocaspok2006.0144862,2075,0.0017849979
But we will not offer terms.,low,0.7230769230769231,torontofantasy.6.478686,low.02076,torontofantasy.6227385,2076,0.0019015637
Certain skills you just never forgot.,low,0.7884615384615384,torontofantasy.6.337942,low.02077,torontofantasy.4439123,2077,0.0020403843
They're frightened out of their minds!,low,0.6527777777777778,torontofantasy.6.123211,low.02078,torontofantasy.1710807,2078,0.0025279394
I hope you fulfill the longing.,low,0.8032786885245902,cocaspok2001.6.006468,low.02079,cocaspok2001.0099327,2079,0.0026189997
The last notice should be noted.,low,0.76,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.147662,low.02080,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.04000667,2080,0.0027955573
Hold on just for a second.,low,0.7101449275362319,cocaspok1996.6.006081,low.02081,cocaspok1996.0074932,2081,0.00198358
Mercy would be getting up soon.,low,0.7924528301886793,torontofantasy.6.037611,low.02082,torontofantasy.559190,2082,0.0019454332
They were concerned about various politicians.,low,0.7619047619047619,cocaspok2010.6.006144,low.02083,cocaspok2010.0080316,2083,0.002086521
How are we going to cope?,low,0.7647058823529411,cornellmov.6.002404,low.02084,cornellmov.0013613,2084,0.001931228
